Feature_ID,VIP,Group_Contribution,mz,RT,Correlation_ID,Spectrum_ID,Compound_Name,Adduct,Putative_BA
6779,1.180,IHC,280.1293,1.105,NA,NA,NA,NA,NA
30623,1.179,IHC,512.3817,5.326,NA,NA,NA,NA,NA
4993,1.179,AIR,354.2004,0.778,NA,NA,NA,NA,NA
26646,1.178,IHC,595.3486,4.434,514,NA,NA,NA,NA
30638,1.177,AIR,301.2531,5.281,NA,NA,NA,NA,NA
4442,1.177,IHC,373.6887,0.676,NA,NA,NA,NA,NA
1507,1.174,AIR,147.1217,0.318,549,NA,NA,NA,NA
26009,1.174,AIR,532.3327,4.279,NA,NA,NA,NA,NA
21041,1.174,IHC,335.6496,3.234,NA,NA,NA,NA,NA
27003,1.174,AIR,293.2114,4.514,NA,CCMSLIB00003136149,Spectral Match to 9(S)-HpOTrE from NIST14,M+H-H2O,NA
13657,1.174,AIR,352.1877,2.053,597,NA,NA,NA,NA
22166,1.173,AIR,259.1696,3.427,142,NA,NA,NA,NA
17210,1.172,AIR,502.3242,2.578,NA,NA,NA,NA,NA
10295,1.172,IHC,217.0976,1.643,588,CCMSLIB00006673501,3S_2349_Tetrahydro_1h_pyrido_34b_indole_carboxylic_acid,M+H,NA
23153,1.172,AIR,442.3167,3.610,605,CCMSLIB00010231517,"""Candidate Tetrahydroxylated bile acid (delta mass 17.0264; sirius atomic difference: 3H, 1N; buddy atomic difference: 1C, -1H, 5N, -4O)""",M+H,NA
5506,1.172,IHC,337.1512,0.913,NA,NA,NA,NA,NA
29256,1.172,IHC,487.2874,5.033,NA,NA,NA,NA,NA
4270,1.170,AIR,288.6612,0.688,NA,NA,NA,NA,NA
30289,1.170,AIR,317.2105,5.226,419,NA,NA,NA,NA
29617,1.168,IHC,475.3781,5.150,95,NA,NA,NA,NA
2751,1.168,AIR,224.0778,0.440,NA,NA,NA,NA,NA
29613,1.167,IHC,771.9706,5.113,NA,NA,NA,NA,NA
27216,1.167,AIR,293.2115,4.567,NA,CCMSLIB00005724863,"(10E,15E)-9,12,13-trihydroxyoctadeca-10,15-dienoic acid",M-2H2O+H,NA
21244,1.167,AIR,255.1593,3.291,NA,NA,NA,NA,NA
24584,1.167,IHC,383.2779,3.976,NA,NA,NA,NA,NA
6041,1.166,IHC,357.2139,1.026,NA,NA,NA,NA,NA
23528,1.166,AIR,426.3219,3.741,NA,CCMSLIB00010233189,"""Candidate Trihydroxylated bile acid (delta mass 17.0297; ; spectral library match to CCMSLIB00003137151, Spectral Match to Cholic acid from NIST14)""",M+H,NA
23501,1.166,IHC,641.3182,3.684,NA,NA,NA,NA,NA
23791,1.165,IHC,629.2956,3.810,NA,NA,NA,NA,NA
27938,1.165,IHC,365.2313,4.770,610,NA,NA,NA,NA
22705,1.164,IHC,631.3106,3.535,NA,NA,NA,NA,NA
16579,1.164,IHC,553.3382,2.496,NA,NA,NA,NA,NA
14318,1.163,AIR,392.1851,2.127,180,NA,NA,NA,NA
25337,1.162,IHC,587.2866,4.128,NA,NA,NA,NA,NA
5838,1.162,AIR,373.2453,0.975,NA,NA,NA,NA,NA
26534,1.162,AIR,362.2902,4.394,54,NA,NA,NA,NA
18303,1.160,AIR,689.2854,2.735,NA,NA,NA,NA,NA
17609,1.160,IHC,363.1081,2.589,NA,NA,NA,NA,NA
21304,1.159,AIR,327.2168,3.199,NA,NA,NA,NA,NA
10628,1.159,IHC,377.1836,1.660,NA,NA,NA,NA,NA
17361,1.158,IHC,382.2342,2.589,251,NA,NA,NA,NA
21117,1.157,AIR,318.1917,3.233,NA,NA,NA,NA,NA
20318,1.157,IHC,287.2219,3.068,NA,NA,NA,NA,NA
26289,1.157,AIR,287.0917,4.350,NA,CCMSLIB00003135500,"Spectral Match to 4',5-Dihydroxy-7-methoxyflavanone from NIST14",M+H,NA
17388,1.157,IHC,190.0869,2.603,NA,NA,NA,NA,NA
32591,1.157,IHC,700.4902,5.610,NA,NA,NA,NA,NA
27542,1.156,IHC,362.2903,4.628,636,NA,NA,NA,NA
10676,1.156,AIR,501.2458,1.697,719,NA,NA,NA,NA
19833,1.155,AIR,944.9602,3.014,NA,CCMSLIB00010217677,"""Candidate Trihydroxylated bile acid (delta mass 535.6657; buddy atomic difference: 36C, 81H, 5N, -3O)""",M+H,NA
36654,1.155,AIR,658.5630,6.732,NA,NA,NA,NA,NA
2655,1.154,AIR,181.1264,0.334,332,NA,NA,NA,NA
30889,1.153,AIR,560.3797,5.361,NA,NA,NA,NA,NA
25821,1.152,IHC,536.2416,4.239,NA,NA,NA,NA,NA
29535,1.152,IHC,515.3142,5.109,NA,NA,NA,NA,NA
14234,1.152,AIR,300.1926,2.112,670,NA,NA,NA,NA
25144,1.151,AIR,293.2113,4.138,NA,NA,NA,NA,NA
23090,1.151,IHC,379.2469,3.617,NA,NA,NA,NA,NA
4452,1.151,AIR,204.0696,0.716,NA,NA,NA,NA,NA
4754,1.150,IHC,308.1963,0.694,NA,NA,NA,NA,NA
22022,1.150,AIR,290.1967,3.407,NA,NA,NA,NA,NA
1897,1.150,AIR,124.0401,0.291,NA,NA,NA,NA,NA
35314,1.149,IHC,772.5854,6.270,NA,CCMSLIB00003134571,Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14,M+H,NA
33172,1.149,IHC,372.3115,5.740,NA,NA,NA,NA,NA
26964,1.148,IHC,264.1322,4.571,NA,NA,NA,NA,NA
16520,1.147,IHC,352.5471,2.472,NA,NA,NA,NA,NA
17150,1.146,IHC,317.1643,2.548,NA,NA,NA,NA,NA
30325,1.146,AIR,277.2165,5.267,419,NA,NA,NA,NA
20952,1.146,AIR,331.1907,3.323,260,CCMSLIB00010261061,"""Candidate Pentahydroxylated bile acid (delta mass -110.0942; sirius atomic difference: -4C, -14H, -3O; buddy atomic difference: -4C, -14H, -3O)""",M+H,NA
2085,1.145,AIR,194.6323,0.350,332,CCMSLIB00003138913,Spectral Match to Leu-Gln-Lys from NIST14,M+2H],NA
10512,1.145,AIR,385.2454,1.661,NA,NA,NA,NA,NA
37110,1.143,AIR,858.7416,6.935,NA,NA,NA,NA,NA
15034,1.143,IHC,479.7831,2.235,NA,NA,NA,NA,NA
23382,1.141,AIR,289.2165,3.663,213,NA,NA,NA,NA
26444,1.141,AIR,504.3117,4.377,NA,NA,NA,NA,NA
10703,1.141,IHC,371.2303,1.772,NA,NA,NA,NA,NA
17281,1.141,IHC,352.2224,2.626,NA,NA,NA,NA,NA
24108,1.139,IHC,407.2794,3.906,NA,CCMSLIB00010237468,"""Candidate Tetrahydroxylated bile acid (delta mass -18.0105; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00006581917, """"3alpha,7alpha-dihydroxy-12-oxo-5beta-cholanic acid"""")""",M+H,NA
29917,1.138,IHC,428.3733,5.154,NA,CCMSLIB00005738771,Massbank:RP025602 Stearoyl-L-Carnitine|stearoylcarnitine|3-octadecanoyloxy-4-(trimethylazaniumyl)butanoate,M+H,NA
18559,1.137,AIR,174.0919,2.792,NA,NA,NA,NA,NA
3133,1.136,IHC,266.1257,0.505,NA,NA,NA,NA,NA
32118,1.136,IHC,788.6747,5.543,43,NA,NA,NA,NA
3037,1.136,AIR,404.2148,0.464,NA,NA,NA,NA,NA
22346,1.136,AIR,428.2104,3.485,722,NA,NA,NA,NA
16871,1.136,IHC,327.2167,2.553,689,NA,NA,NA,NA
29381,1.135,IHC,360.2746,5.069,820,NA,NA,NA,NA
18746,1.135,AIR,381.7477,2.809,NA,NA,NA,NA,NA
17850,1.134,AIR,400.2335,2.717,NA,NA,NA,NA,NA
21073,1.133,AIR,289.2165,3.329,NA,NA,NA,NA,NA
24956,1.133,AIR,639.3370,4.060,NA,NA,NA,NA,NA
30631,1.132,IHC,441.3797,5.320,NA,CCMSLIB00012718305,Candidate Arginine-C18:0 (delta mass:266.2612),M+H,NA
18151,1.131,IHC,370.2232,2.762,NA,NA,NA,NA,NA
20974,1.131,AIR,661.8731,3.187,NA,NA,NA,NA,NA
26990,1.131,IHC,365.2313,4.520,NA,NA,NA,NA,NA
10325,1.131,AIR,391.2010,1.719,597,NA,NA,NA,NA
19975,1.129,AIR,344.1524,3.033,NA,NA,NA,NA,NA
13886,1.128,IHC,453.2230,2.074,NA,NA,NA,NA,NA
30854,1.128,AIR,469.2927,5.344,NA,NA,NA,NA,NA
3650,1.127,IHC,299.6513,0.601,NA,NA,NA,NA,NA
22796,1.127,IHC,506.2280,3.554,NA,NA,NA,NA,NA
7959,1.127,IHC,396.1764,1.372,NA,NA,NA,NA,NA
20989,1.127,IHC,591.3185,3.231,NA,CCMSLIB00003137178,Spectral Match to Urobilin from NIST14,M+H,NA
28302,1.127,IHC,444.3326,4.843,NA,NA,NA,NA,NA
5360,1.126,IHC,250.1658,0.895,NA,NA,NA,NA,NA
8682,1.126,IHC,265.0688,1.466,NA,NA,NA,NA,NA
20698,1.126,AIR,239.1644,3.128,NA,NA,NA,NA,NA
34972,1.125,IHC,672.5426,6.193,NA,NA,NA,NA,NA
15345,1.124,AIR,350.2080,2.412,NA,NA,NA,NA,NA
26769,1.124,IHC,180.1024,4.453,NA,NA,NA,NA,NA
15802,1.123,IHC,272.6389,2.357,NA,NA,NA,NA,NA
17819,1.123,AIR,491.2913,2.659,NA,NA,NA,NA,NA
13457,1.123,AIR,330.2393,2.035,597,NA,NA,NA,NA
12455,1.122,AIR,382.2225,1.894,NA,NA,NA,NA,NA
28142,1.122,AIR,227.1069,4.798,NA,NA,NA,NA,NA
10020,1.121,IHC,358.1977,1.635,NA,NA,NA,NA,NA
30039,1.120,IHC,572.3709,5.231,NA,CCMSLIB00010101053,PC(22:4/0:0); [M+H]+ C30H55N1O7P1,M+H,NA
17865,1.120,AIR,365.1957,2.700,NA,NA,NA,NA,NA
13714,1.120,IHC,360.1941,2.070,670,NA,NA,NA,NA
6456,1.120,AIR,241.6401,0.962,NA,NA,NA,NA,NA
20493,1.119,IHC,375.2745,3.085,NA,NA,NA,NA,NA
28971,1.119,AIR,692.5833,4.977,344,NA,NA,NA,NA
23023,1.118,IHC,579.2783,3.573,181,CCMSLIB00010221645,"""Candidate Dihydroxylated bile acid (delta mass 185.98; buddy atomic difference: 7C, -2H, 4N, 3O)""",M+H,NA
26681,1.118,AIR,386.2906,4.452,NA,NA,NA,NA,NA
25907,1.118,AIR,637.2861,4.282,NA,NA,NA,NA,NA
28542,1.117,IHC,514.3540,4.877,NA,NA,NA,NA,NA
32470,1.117,IHC,742.5340,5.621,NA,NA,NA,NA,NA
33535,1.116,IHC,555.3687,5.782,NA,NA,NA,NA,NA
6500,1.116,AIR,371.2295,1.090,NA,NA,NA,NA,NA
23595,1.116,IHC,455.3519,3.753,81,CCMSLIB00010123630,Sumaresinolic acid CollisionEnergy:205060,M+H-H2O,NA
1266,1.116,IHC,136.0489,0.259,694,NA,NA,NA,NA
30324,1.115,IHC,420.3114,5.278,NA,NA,NA,NA,NA
3891,1.115,AIR,260.1323,0.607,NA,NA,NA,NA,NA
27750,1.115,IHC,532.2378,4.697,132,NA,NA,NA,NA
26399,1.115,AIR,457.3321,4.356,351,NA,NA,NA,NA
20940,1.114,IHC,241.1801,3.211,NA,NA,NA,NA,NA
30153,1.114,IHC,365.2690,5.230,24,NA,NA,NA,NA
25566,1.114,IHC,444.2261,4.183,482,NA,NA,NA,NA
14204,1.114,IHC,380.1821,2.097,NA,NA,NA,NA,NA
7004,1.113,IHC,234.1240,1.197,NA,NA,NA,NA,NA
11802,1.113,AIR,444.2826,1.812,NA,NA,NA,NA,NA
29682,1.113,AIR,314.3057,5.214,NA,NA,NA,NA,NA
10888,1.112,AIR,351.2139,1.730,745,NA,NA,NA,NA
16367,1.112,AIR,415.2920,2.465,NA,NA,NA,NA,NA
28188,1.111,AIR,527.2592,4.748,NA,NA,NA,NA,NA
16132,1.111,IHC,439.2921,2.412,NA,NA,NA,NA,NA
3223,1.110,AIR,267.0976,0.515,778,CCMSLIB00003137807,Spectral Match to N-(4-Aminobenzoyl)-L-glutamic acid from NIST14,M+H,NA
14675,1.110,IHC,269.1751,2.203,NA,NA,NA,NA,NA
31871,1.110,AIR,479.2786,5.572,113,NA,NA,NA,NA
6155,1.109,AIR,288.6613,0.936,NA,NA,NA,NA,NA
25532,1.109,IHC,381.3132,4.204,NA,NA,NA,NA,NA
31684,1.109,AIR,301.2934,5.507,NA,NA,NA,NA,NA
10296,1.108,IHC,572.3419,1.647,588,NA,NA,NA,NA
22767,1.108,IHC,484.2448,3.528,NA,NA,NA,NA,NA
13170,1.107,IHC,204.1367,2.047,588,NA,NA,NA,NA
29733,1.107,IHC,368.1883,5.138,NA,NA,NA,NA,NA
8174,1.105,AIR,396.2139,1.403,NA,NA,NA,NA,NA
22095,1.105,IHC,484.2446,3.477,NA,CCMSLIB00010225049,"""Candidate Dihydroxylated bile acid (delta mass 90.9451; sirius atomic difference: 2C, -7H, 3N, 2O; buddy atomic difference: 2C, -7H, 3N, 2O)""",M+H,NA
12216,1.105,AIR,176.1035,1.885,597,CCMSLIB00003136000,Spectral Match to L-Citrulline from NIST14,M+H,NA
20803,1.105,AIR,822.4261,3.155,NA,NA,NA,NA,NA
20212,1.104,AIR,311.2221,3.043,NA,NA,NA,NA,NA
24657,1.104,AIR,337.2535,3.830,224,CCMSLIB00010256144,"""Candidate Trihydroxylated bile acid (delta mass -72.0424; sirius atomic difference: -8H, -4O; buddy atomic difference: -8H, -4O)""",M+H,NA
21214,1.104,AIR,651.2302,3.161,NA,NA,NA,NA,NA
12319,1.104,AIR,336.7192,1.888,683,NA,NA,NA,NA
16577,1.104,AIR,576.7992,2.466,NA,NA,NA,NA,NA
7130,1.103,AIR,371.2297,1.178,NA,NA,NA,NA,NA
33691,1.102,IHC,413.3422,5.803,212,NA,NA,NA,NA
29700,1.102,IHC,346.2956,5.136,24,NA,NA,NA,NA
5244,1.102,AIR,86.0965,0.790,NA,NA,NA,NA,NA
15872,1.102,IHC,402.2550,2.384,NA,NA,NA,NA,NA
7462,1.102,IHC,395.2274,1.300,NA,NA,NA,NA,NA
31705,1.101,IHC,293.2841,5.510,NA,NA,NA,NA,NA
33537,1.100,IHC,572.3953,5.782,NA,NA,NA,NA,NA
31998,1.100,IHC,425.2666,5.592,NA,NA,NA,NA,NA
15943,1.099,IHC,257.0901,2.379,604,NA,NA,NA,NA
10576,1.099,IHC,335.8424,1.699,NA,NA,NA,NA,NA
12547,1.099,AIR,259.0829,1.907,NA,NA,NA,NA,NA
8180,1.099,AIR,287.1839,1.456,NA,NA,NA,NA,NA
14679,1.099,AIR,460.2790,2.150,NA,NA,NA,NA,NA
26394,1.099,IHC,503.3371,4.376,100,NA,NA,NA,NA
22372,1.099,AIR,251.1795,3.482,104,NA,NA,NA,NA
24156,1.098,AIR,666.2120,3.878,NA,NA,NA,NA,NA
15035,1.098,AIR,349.2016,2.309,NA,NA,NA,NA,NA
30860,1.098,IHC,627.3187,5.356,NA,NA,NA,NA,NA
2882,1.098,AIR,357.2500,0.451,49,CCMSLIB00003138699,Spectral Match to Ile-Pro-Lys from NIST14,M+H,NA
8737,1.097,IHC,307.2023,1.483,NA,NA,NA,NA,NA
23110,1.097,IHC,246.0586,3.612,NA,NA,NA,NA,NA
30142,1.097,IHC,300.2622,5.243,26,NA,NA,NA,NA
7946,1.097,AIR,287.0740,1.359,NA,NA,NA,NA,NA
25575,1.097,AIR,490.2851,4.187,NA,CCMSLIB00010224841,"""Candidate Dihydroxylated bile acid (delta mass 96.983; sirius atomic difference: 3C, -1H, 1N, 3O; buddy atomic difference: 4C, -5H, 5N, -1O)""",M+H,NA
8441,1.097,AIR,364.7012,1.495,NA,NA,NA,NA,NA
5707,1.097,AIR,210.1243,0.964,NA,NA,NA,NA,NA
5702,1.096,AIR,153.0550,0.950,NA,NA,NA,NA,NA
1738,1.096,AIR,265.1121,0.318,NA,NA,NA,NA,NA
6722,1.096,AIR,331.1982,1.084,NA,NA,NA,NA,NA
19336,1.096,IHC,514.2854,2.948,NA,CCMSLIB00010223515,"""Candidate Trihydroxylated bile acid (delta mass 104.9907; sirius atomic difference: 2C, 3H, 1N, 2O, 1S)""",M+H,NA
25989,1.095,AIR,352.2488,4.253,NA,NA,NA,NA,NA
13847,1.094,IHC,228.1234,2.104,NA,NA,NA,NA,NA
1935,1.094,AIR,309.1384,0.318,NA,NA,NA,NA,NA
25078,1.094,AIR,487.3054,4.077,NA,NA,NA,NA,NA
29666,1.094,AIR,465.3942,5.153,NA,NA,NA,NA,NA
28716,1.094,IHC,344.3162,4.955,1,NA,NA,NA,NA
10364,1.093,AIR,527.7586,1.652,NA,NA,NA,NA,NA
16309,1.093,AIR,292.1582,2.432,NA,CCMSLIB00011435702,Tau-C11:1,M+H,NA
1988,1.093,AIR,187.1084,0.326,NA,NA,NA,NA,NA
15800,1.093,IHC,252.1243,2.322,NA,NA,NA,NA,NA
26766,1.092,IHC,468.2476,4.456,496,NA,NA,NA,NA
12816,1.092,IHC,486.2929,1.944,NA,NA,NA,NA,NA
36349,1.092,AIR,732.6001,6.618,NA,NA,NA,NA,NA
33240,1.092,AIR,632.4770,5.773,NA,NA,NA,NA,NA
20155,1.092,IHC,888.4573,3.060,NA,NA,NA,NA,NA
14083,1.092,AIR,151.0355,2.117,NA,NA,NA,NA,NA
25682,1.092,AIR,401.1760,4.212,77,NA,NA,NA,NA
22790,1.090,IHC,255.1958,3.550,13,NA,NA,NA,NA
31193,1.090,IHC,358.3318,5.420,40,NA,NA,NA,NA
5882,1.090,AIR,310.1749,0.972,NA,NA,NA,NA,NA
19119,1.089,AIR,293.2115,2.903,NA,NA,NA,NA,NA
26615,1.089,IHC,617.3309,4.431,514,NA,NA,NA,NA
34987,1.089,IHC,582.4887,6.195,NA,NA,NA,NA,NA
9190,1.089,IHC,289.1729,1.571,NA,NA,NA,NA,NA
5639,1.088,IHC,225.0872,0.933,NA,NA,NA,NA,NA
21831,1.087,IHC,426.2390,3.363,NA,NA,NA,NA,NA
35663,1.087,IHC,426.3528,6.441,NA,NA,NA,NA,NA
20976,1.086,IHC,339.2533,3.152,NA,NA,NA,NA,NA
31366,1.086,IHC,417.3004,5.518,NA,NA,NA,NA,NA
34269,1.086,AIR,433.2717,5.969,NA,NA,NA,NA,NA
9786,1.085,AIR,286.1937,1.582,NA,NA,NA,NA,NA
20800,1.085,AIR,321.1696,3.060,57,NA,NA,NA,NA
36266,1.085,IHC,658.5377,6.625,513,NA,NA,NA,NA
3735,1.084,AIR,620.2975,0.593,NA,NA,NA,NA,NA
10670,1.084,AIR,326.1713,1.681,NA,NA,NA,NA,NA
22210,1.084,IHC,251.1264,3.444,186,NA,NA,NA,NA
29882,1.084,AIR,959.6469,5.173,NA,NA,NA,NA,NA
25454,1.083,IHC,359.2222,4.109,NA,NA,NA,NA,NA
19752,1.083,AIR,376.2494,2.972,NA,NA,NA,NA,NA
33819,1.083,IHC,366.3008,5.831,273,NA,NA,NA,NA
33024,1.082,IHC,447.3460,5.690,50,NA,NA,NA,NA
26729,1.082,AIR,413.2670,4.438,NA,NA,NA,NA,NA
21988,1.081,IHC,209.0814,3.428,498,NA,NA,NA,NA
32555,1.081,AIR,455.2527,5.616,NA,NA,NA,NA,NA
15715,1.079,IHC,535.6449,2.347,NA,NA,NA,NA,NA
14218,1.079,IHC,376.2264,2.261,180,NA,NA,NA,NA
25336,1.079,IHC,830.5791,4.076,NA,CCMSLIB00010218206,"""Candidate Tetrahydroxylated bile acid (delta mass 405.2876; sirius atomic difference: 20C, 35H, 7N, 2O; buddy atomic difference: 24C, 39H, 1N, 4O)""",M+H,Tetrahydroxylated bile acid_3-oxocholic acid [M+NH4]+
10159,1.079,IHC,387.6808,1.659,719,NA,NA,NA,NA
26761,1.079,IHC,303.1701,4.446,NA,NA,NA,NA,NA
23537,1.078,IHC,276.1805,3.684,NA,NA,NA,NA,NA
26666,1.078,IHC,267.1595,4.435,709,NA,NA,NA,NA
11512,1.078,AIR,387.2606,1.790,389,NA,NA,NA,NA
25891,1.078,IHC,504.2406,4.230,NA,NA,NA,NA,NA
20191,1.077,AIR,537.3918,3.049,NA,CCMSLIB00005467944,Lysine conjugated cholic acid,M+H,NA
24771,1.077,AIR,333.2064,4.010,28,NA,NA,NA,NA
13929,1.077,IHC,342.1701,2.073,NA,NA,NA,NA,NA
23546,1.077,IHC,313.2375,3.727,NA,NA,NA,NA,NA
27968,1.077,IHC,469.3325,4.719,214,NA,NA,NA,NA
28052,1.077,IHC,323.2218,4.886,25,NA,NA,NA,NA
28248,1.074,IHC,293.2478,4.815,183,CCMSLIB00003136996,"Spectral Match to 9Z,11E,13E-Octadecatrienoic acid methyl ester from NIST14",M+H,NA
14043,1.074,AIR,366.2203,2.138,NA,NA,NA,NA,NA
20663,1.074,AIR,339.2168,3.150,NA,NA,NA,NA,NA
27018,1.074,IHC,379.2965,4.530,NA,NA,NA,NA,NA
8149,1.074,AIR,295.1657,1.366,522,CCMSLIB00003137975,Spectral Match to Ile-Tyr from NIST14,M+H,NA
17472,1.073,IHC,641.7900,2.590,NA,NA,NA,NA,NA
20892,1.072,AIR,313.1801,3.294,260,NA,NA,NA,NA
17437,1.072,IHC,839.9919,2.609,NA,NA,NA,NA,NA
33065,1.071,AIR,591.4604,5.695,464,NA,NA,NA,NA
21054,1.071,AIR,398.2752,3.242,NA,NA,NA,NA,NA
11184,1.071,AIR,570.3256,1.745,NA,NA,NA,NA,NA
5348,1.071,IHC,270.1338,0.885,402,NA,NA,NA,NA
13666,1.071,IHC,408.2308,2.061,NA,NA,NA,NA,NA
33182,1.070,AIR,430.2983,5.682,NA,NA,NA,NA,NA
27158,1.069,IHC,489.3575,4.537,187,NA,NA,NA,NA
24863,1.069,AIR,506.3307,4.042,NA,NA,NA,NA,NA
7044,1.069,IHC,358.1978,1.115,NA,NA,NA,NA,NA
25357,1.069,IHC,813.5525,4.111,NA,CCMSLIB00010218452,"""Candidate Tetrahydroxylated bile acid (delta mass 388.2611; sirius atomic difference: 24C, 36H, 4O; buddy atomic difference: 24C, 36H, 4O)""",M+H,"Tetrahydroxylated bile acid_3alpha,6alpha,7beta,12alpha-tetrahydroxy-5alpha-cholan-24-oic acid [M-H2O+H]+"
37162,1.068,IHC,429.3733,6.931,215,NA,NA,NA,NA
24283,1.068,IHC,408.3110,3.797,NA,CCMSLIB00010236074,"""Candidate Trihydroxylated bile acid (delta mass -0.9834; sirius atomic difference: 1H, 1N, -1O; buddy atomic difference: 1H, 1N, -1O)""",M+H,NA
10560,1.068,AIR,444.2464,1.695,NA,NA,NA,NA,NA
17594,1.068,AIR,400.2707,2.652,NA,NA,NA,NA,NA
12741,1.067,IHC,365.2296,2.006,NA,NA,NA,NA,NA
33146,1.067,IHC,494.4208,5.708,414,NA,NA,NA,NA
21225,1.067,IHC,329.2128,3.232,NA,NA,NA,NA,NA
1319,1.067,AIR,164.1286,0.256,NA,NA,NA,NA,NA
21153,1.066,AIR,444.2059,3.257,NA,NA,NA,NA,NA
1859,1.066,IHC,72.0811,0.306,738,NA,NA,NA,NA
26136,1.066,AIR,470.3844,4.312,NA,NA,NA,NA,NA
12120,1.066,IHC,438.7340,1.849,NA,NA,NA,NA,NA
35948,1.066,IHC,770.6515,6.650,NA,NA,NA,NA,NA
12405,1.065,IHC,508.2777,1.888,NA,NA,NA,NA,NA
35855,1.065,IHC,716.5683,6.502,804,NA,NA,NA,NA
4496,1.065,IHC,359.2655,0.749,NA,CCMSLIB00003136608,Spectral Match to Ile-Val-Lys from NIST14,M+H,NA
23206,1.065,AIR,311.2220,3.627,364,NA,NA,NA,NA
17102,1.064,IHC,552.3529,2.521,78,NA,NA,NA,NA
21873,1.064,IHC,398.2565,3.401,NA,NA,NA,NA,NA
26113,1.064,IHC,517.3184,4.312,786,NA,NA,NA,NA
9902,1.064,IHC,271.1654,1.592,NA,NA,NA,NA,NA
14488,1.063,IHC,513.3057,2.143,NA,NA,NA,NA,NA
24024,1.062,AIR,299.2011,3.899,10,NA,NA,NA,NA
4084,1.062,IHC,326.2080,0.618,NA,NA,NA,NA,NA
7829,1.062,AIR,235.6709,1.410,NA,NA,NA,NA,NA
19391,1.062,AIR,321.1700,2.928,518,NA,NA,NA,NA
11035,1.061,AIR,399.2609,1.724,NA,NA,NA,NA,NA
1033,1.061,AIR,189.1604,0.246,NA,NA,NA,NA,NA
31147,1.061,AIR,697.5237,5.421,NA,NA,NA,NA,NA
19410,1.061,IHC,241.1801,2.944,NA,NA,NA,NA,NA
35353,1.060,AIR,734.5762,6.313,616,NA,NA,NA,NA
22097,1.060,AIR,565.3972,3.421,NA,CCMSLIB00011432522,Arg-CA,M+H,NA
23753,1.060,IHC,267.1958,3.805,NA,NA,NA,NA,NA
27070,1.060,AIR,518.2811,4.544,315,NA,NA,NA,NA
32687,1.059,IHC,513.3227,5.634,NA,NA,NA,NA,NA
15765,1.059,AIR,330.1788,2.338,NA,NA,NA,NA,NA
33143,1.059,IHC,508.4381,5.715,414,NA,NA,NA,NA
13154,1.058,IHC,440.2289,1.961,NA,NA,NA,NA,NA
10934,1.057,IHC,341.6802,1.691,200,NA,NA,NA,NA
15165,1.056,IHC,322.7212,2.291,NA,NA,NA,NA,NA
27199,1.056,AIR,473.3264,4.548,NA,NA,NA,NA,NA
16041,1.056,AIR,557.3188,2.377,NA,NA,NA,NA,NA
17746,1.055,AIR,215.1282,2.656,NA,CCMSLIB00000848431,NCGC00168824-02!(E)-undec-2-enedioic acid,M+H,NA
22459,1.054,IHC,487.3058,3.517,NA,NA,NA,NA,NA
30104,1.052,IHC,464.3139,5.226,807,NA,NA,NA,NA
28456,1.052,AIR,336.2219,4.871,52,CCMSLIB00010259898,"""Candidate Trihydroxylated bile acid (delta mass -73.0752; buddy atomic difference: -8C, -7H, 1N, -1O, 1S)""",M+H,NA
19810,1.051,AIR,331.1910,3.013,NA,NA,NA,NA,NA
2952,1.051,AIR,306.1549,0.472,NA,NA,NA,NA,NA
11123,1.051,IHC,386.2039,1.699,NA,NA,NA,NA,NA
6980,1.049,IHC,419.2142,1.212,NA,NA,NA,NA,NA
24930,1.049,IHC,505.3527,4.043,NA,NA,NA,NA,NA
7358,1.048,AIR,316.1875,1.286,NA,NA,NA,NA,NA
19869,1.047,IHC,529.8079,2.976,NA,CCMSLIB00010222869,Candidate Tetrahydroxylated bile acid (delta mass 104.5193),M+H,NA
5483,1.047,AIR,331.1983,0.912,NA,NA,NA,NA,NA
20315,1.047,IHC,498.2888,3.059,NA,CCMSLIB00010224239,"""Candidate Trihydroxylated bile acid (delta mass 88.9943; sirius atomic difference: 2C, 3H, 1N, 1O, 1S; buddy atomic difference: 2C, 3H, 1N, 1O, 1S; spectral library match to CCMSLIB00005435575, taurohyocholic acid)""",M+H,Trihydroxylated bile acid_taurine [M-H2O+H]+
29690,1.047,AIR,149.0964,5.142,NA,NA,NA,NA,NA
8850,1.047,AIR,488.2721,1.533,NA,NA,NA,NA,NA
15220,1.046,IHC,210.1130,2.276,NA,NA,NA,NA,NA
8915,1.046,AIR,222.6631,1.428,NA,NA,NA,NA,NA
6090,1.046,AIR,274.1766,1.020,NA,NA,NA,NA,NA
25593,1.046,IHC,815.5681,4.177,197,NA,NA,NA,NA
34522,1.045,AIR,326.3784,5.935,NA,NA,NA,NA,NA
13436,1.045,IHC,365.2295,2.068,587,NA,NA,NA,NA
2594,1.044,IHC,196.0976,0.441,NA,NA,NA,NA,NA
8087,1.044,AIR,274.1766,1.259,NA,NA,NA,NA,NA
6986,1.042,AIR,231.1707,1.185,156,CCMSLIB00003139580,Spectral Match to Val-Leu from NIST14,M+H,NA
22099,1.042,AIR,106.0654,3.430,NA,NA,NA,NA,NA
